event_id,timestamp_utc,ticker,source,lang,text
evt_004209,2024-01-30 17:30:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT negative momentum market outlook
evt_004210,2024-01-28 07:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakout market outlook
evt_004211,2024-01-29 17:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_004212,2024-02-08 05:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT risk off market outlook
evt_004213,2024-01-05 19:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT uncertain market outlook
evt_004214,2024-01-21 15:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sideways market outlook
evt_004215,2024-01-20 05:45:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakout market outlook
evt_004216,2024-01-06 20:45:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT strong demand market outlook
evt_004217,2024-01-20 10:20:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_004218,2024-01-08 08:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sideways market outlook
evt_004219,2024-02-06 17:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT risk off market outlook
evt_004220,2024-01-24 02:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT uncertain market outlook
evt_004221,2024-01-20 21:40:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT negative momentum market outlook
evt_004222,2024-01-20 12:15:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT risk off market outlook
evt_004223,2024-01-23 05:30:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_004224,2024-01-20 23:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakdown market outlook
evt_004225,2024-01-06 16:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bullish setup market outlook
evt_004226,2024-02-03 08:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bullish setup market outlook
evt_004227,2024-01-02 00:00:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_004228,2024-01-15 23:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT mixed signals market outlook
evt_004229,2024-01-29 09:15:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT risk off market outlook
evt_004230,2024-02-07 19:15:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT positive momentum market outlook
evt_004231,2024-01-19 20:15:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_004232,2024-01-21 07:05:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT risk off market outlook
evt_004233,2024-01-25 08:15:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bearish setup market outlook
evt_004234,2024-01-14 05:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT flat move market outlook
evt_004235,2024-02-05 10:45:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT range market outlook
evt_004236,2024-02-06 09:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sell pressure market outlook
evt_004237,2024-01-14 07:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakout market outlook
evt_004238,2024-01-10 17:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sell pressure market outlook
evt_004239,2024-01-22 21:40:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_004240,2024-02-03 21:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT buy pressure market outlook
evt_004241,2024-01-09 12:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_004242,2024-01-01 22:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sell pressure market outlook
evt_004243,2024-01-06 17:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT mixed signals market outlook
evt_004244,2024-01-22 14:00:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT positive momentum market outlook
evt_004245,2024-01-31 17:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sell pressure market outlook
evt_004246,2024-01-05 04:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT uncertain market outlook
evt_004247,2024-01-08 16:20:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_004248,2024-02-10 01:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sideways market outlook
evt_004249,2024-01-02 23:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bearish setup market outlook
evt_004250,2024-02-10 23:15:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT mixed signals market outlook
evt_004251,2024-02-01 02:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakdown market outlook
evt_004252,2024-01-02 15:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sell pressure market outlook
evt_004253,2024-02-09 06:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_004254,2024-01-09 12:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakdown market outlook
evt_004255,2024-01-27 22:20:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT negative momentum market outlook
evt_004256,2024-01-14 18:40:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT positive momentum market outlook
evt_004257,2024-01-23 05:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sell pressure market outlook
evt_004258,2024-01-11 20:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT flat move market outlook
evt_004259,2024-01-15 09:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT strong demand market outlook
evt_004260,2024-01-23 10:05:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sell pressure market outlook
evt_004261,2024-02-09 20:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sell pressure market outlook
evt_004262,2024-02-04 09:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT mixed signals market outlook
evt_004263,2024-01-02 06:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakdown market outlook
evt_004264,2024-01-17 16:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sell pressure market outlook
evt_004265,2024-01-21 18:00:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_004266,2024-02-03 03:40:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT strong demand market outlook
evt_004267,2024-01-03 22:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_004268,2024-01-03 09:45:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_004269,2024-02-02 19:40:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT range market outlook
evt_004270,2024-01-09 19:05:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_004271,2024-02-07 06:00:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT mixed signals market outlook
evt_004272,2024-01-10 02:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT mixed signals market outlook
evt_004273,2024-02-10 01:30:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT strong demand market outlook
evt_004274,2024-01-24 01:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_004275,2024-01-18 06:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_004276,2024-02-06 07:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakout market outlook
evt_004277,2024-01-20 06:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_004278,2024-02-10 13:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sideways market outlook
evt_004279,2024-01-27 05:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT risk off market outlook
evt_004280,2024-01-13 01:45:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakout market outlook
evt_004281,2024-02-03 05:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_004282,2024-01-02 07:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT mixed signals market outlook
evt_004283,2024-02-03 16:45:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT risk off market outlook
evt_004284,2024-01-06 20:05:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_004285,2024-02-08 01:45:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sell pressure market outlook
evt_004286,2024-01-25 10:20:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakdown market outlook
evt_004287,2024-01-24 04:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_004288,2024-01-08 22:45:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT positive momentum market outlook
evt_004289,2024-02-09 11:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT negative momentum market outlook
evt_004290,2024-01-11 16:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bullish setup market outlook
evt_004291,2024-02-09 20:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT strong demand market outlook
evt_004292,2024-01-07 16:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT risk off market outlook
evt_004293,2024-02-06 00:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sell pressure market outlook
evt_004294,2024-01-05 02:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_004295,2024-01-09 10:45:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakout market outlook
evt_004296,2024-02-07 20:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bullish setup market outlook
evt_004297,2024-01-26 20:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT strong demand market outlook
evt_004298,2024-01-31 12:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT flat move market outlook
evt_004299,2024-01-10 16:00:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bullish setup market outlook
evt_004300,2024-01-10 22:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bearish setup market outlook
evt_004301,2024-01-21 17:05:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sell pressure market outlook
evt_004302,2024-02-04 06:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT flat move market outlook
evt_004303,2024-01-18 23:25:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT uncertain market outlook
evt_004304,2024-01-15 12:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT range market outlook
evt_004305,2024-02-01 21:25:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakdown market outlook
evt_004306,2024-01-18 02:05:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT range market outlook
evt_004307,2024-01-05 08:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT uncertain market outlook
evt_004308,2024-01-16 14:20:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bullish setup market outlook
evt_004309,2024-01-17 09:20:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakdown market outlook
evt_004310,2024-01-21 01:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT risk off market outlook
evt_004311,2024-01-06 04:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bearish setup market outlook
evt_004312,2024-01-20 10:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT buy pressure market outlook
evt_004313,2024-01-24 04:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_004314,2024-01-08 14:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT positive momentum market outlook
evt_004315,2024-01-19 15:30:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_004316,2024-01-07 20:40:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT risk off market outlook
evt_004317,2024-01-16 01:25:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT uncertain market outlook
evt_004318,2024-01-22 20:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakout market outlook
evt_004319,2024-01-19 04:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bullish setup market outlook
evt_004320,2024-01-29 23:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT uncertain market outlook
evt_004321,2024-02-01 17:15:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT uncertain market outlook
evt_004322,2024-01-13 10:00:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT range market outlook
evt_004323,2024-01-15 06:40:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT negative momentum market outlook
evt_004324,2024-02-10 23:00:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bullish setup market outlook
evt_004325,2024-01-16 00:05:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_004326,2024-01-17 14:15:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT buy pressure market outlook
evt_004327,2024-01-07 17:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_004328,2024-02-11 06:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT buy pressure market outlook
evt_004329,2024-02-10 03:30:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bearish setup market outlook
evt_004330,2024-01-18 05:20:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sell pressure market outlook
evt_004331,2024-02-05 23:00:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT negative momentum market outlook
evt_004332,2024-01-30 09:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakdown market outlook
evt_004333,2024-01-12 14:40:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bullish setup market outlook
evt_004334,2024-01-03 20:05:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT strong demand market outlook
evt_004335,2024-01-22 09:00:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT positive momentum market outlook
evt_004336,2024-01-08 01:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_004337,2024-01-10 05:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT mixed signals market outlook
evt_004338,2024-01-09 22:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bullish setup market outlook
evt_004339,2024-02-03 22:15:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakdown market outlook
evt_004340,2024-01-11 03:45:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakdown market outlook
evt_004341,2024-01-02 10:30:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_004342,2024-01-22 10:05:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakdown market outlook
evt_004343,2024-01-05 03:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_004344,2024-01-20 18:15:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT strong demand market outlook
evt_004345,2024-02-07 07:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bullish setup market outlook
evt_004346,2024-02-04 21:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT uncertain market outlook
evt_004347,2024-01-31 13:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakdown market outlook
evt_004348,2024-01-01 14:05:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT risk off market outlook
evt_004349,2024-01-12 07:25:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_004350,2024-01-13 20:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bearish setup market outlook
evt_004351,2024-01-13 22:20:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT strong demand market outlook
evt_004352,2024-01-07 21:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bearish setup market outlook
evt_004353,2024-01-27 21:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sell pressure market outlook
evt_004354,2024-02-02 15:00:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT risk off market outlook
evt_004355,2024-01-13 23:45:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT strong demand market outlook
evt_004356,2024-01-21 15:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sell pressure market outlook
evt_004357,2024-01-23 12:25:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_004358,2024-01-27 13:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT uncertain market outlook
evt_004359,2024-02-01 21:05:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_004360,2024-01-12 10:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT strong demand market outlook
evt_004361,2024-01-25 13:25:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_004362,2024-01-24 01:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT strong demand market outlook
evt_004363,2024-01-06 08:25:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bearish setup market outlook
evt_004364,2024-01-08 14:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sideways market outlook
evt_004365,2024-01-07 15:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sell pressure market outlook
evt_004366,2024-01-31 05:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bearish setup market outlook
evt_004367,2024-01-10 22:40:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_004368,2024-01-03 13:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT strong demand market outlook
evt_004369,2024-01-13 12:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT negative momentum market outlook
evt_004370,2024-01-13 15:05:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_004371,2024-01-20 17:25:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT mixed signals market outlook
evt_004372,2024-01-16 03:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bullish setup market outlook
evt_004373,2024-02-03 22:05:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT uncertain market outlook
evt_004374,2024-01-24 18:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT buy pressure market outlook
evt_004375,2024-01-08 10:20:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT mixed signals market outlook
evt_004376,2024-01-13 08:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT risk off market outlook
evt_004377,2024-01-18 20:15:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakout market outlook
evt_004378,2024-01-29 11:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT positive momentum market outlook
evt_004379,2024-01-26 08:05:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_004380,2024-01-22 00:00:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT buy pressure market outlook
evt_004381,2024-01-15 07:15:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT range market outlook
evt_004382,2024-01-16 16:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sideways market outlook
evt_004383,2024-01-19 13:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT uncertain market outlook
evt_004384,2024-02-04 20:15:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT flat move market outlook
evt_004385,2024-02-08 16:45:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bullish setup market outlook
evt_004386,2024-02-05 11:40:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bearish setup market outlook
evt_004387,2024-01-25 16:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_004388,2024-02-08 11:40:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bearish setup market outlook
evt_004389,2024-01-24 01:40:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT positive momentum market outlook
evt_004390,2024-01-25 00:05:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_004391,2024-02-04 02:45:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakdown market outlook
evt_004392,2024-01-25 08:20:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_004393,2024-01-03 07:30:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT strong demand market outlook
evt_004394,2024-02-07 01:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bullish setup market outlook
evt_004395,2024-01-31 04:00:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT mixed signals market outlook
evt_004396,2024-01-19 19:05:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT uncertain market outlook
evt_004397,2024-01-12 08:45:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT risk off market outlook
evt_004398,2024-02-07 20:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT mixed signals market outlook
evt_004399,2024-01-16 15:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_004400,2024-01-16 01:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT risk off market outlook
evt_004401,2024-01-29 14:45:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_004402,2024-01-23 06:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT flat move market outlook
evt_004403,2024-01-29 16:15:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sell pressure market outlook
evt_004404,2024-01-20 02:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT strong demand market outlook
evt_004405,2024-01-22 06:30:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT range market outlook
evt_004406,2024-02-09 05:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT risk off market outlook
evt_004407,2024-01-10 18:00:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bullish setup market outlook
evt_004408,2024-01-09 00:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT buy pressure market outlook
evt_004409,2024-01-04 21:25:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT mixed signals market outlook
evt_004410,2024-02-03 21:05:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_004411,2024-01-02 22:40:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_004412,2024-01-18 15:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bearish setup market outlook
evt_004413,2024-01-21 23:30:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT flat move market outlook
evt_004414,2024-01-08 14:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT mixed signals market outlook
evt_004415,2024-01-11 17:40:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT risk off market outlook
evt_004416,2024-01-13 12:50:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakout market outlook
evt_004417,2024-01-22 11:30:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bullish setup market outlook
evt_004418,2024-01-15 09:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sideways market outlook
evt_004419,2024-01-04 07:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT mixed signals market outlook
evt_004420,2024-02-02 06:15:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT uncertain market outlook
evt_004421,2024-01-14 21:45:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_004422,2024-02-08 09:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bearish setup market outlook
evt_004423,2024-01-15 11:05:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_004424,2024-01-13 05:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT range market outlook
evt_004425,2024-02-04 08:45:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT mixed signals market outlook
evt_004426,2024-01-24 07:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT buy pressure market outlook
evt_004427,2024-01-15 20:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT buy pressure market outlook
evt_004428,2024-01-25 17:45:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sideways market outlook
evt_004429,2024-02-08 11:00:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT strong demand market outlook
evt_004430,2024-02-10 00:45:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bullish setup market outlook
evt_004431,2024-01-23 15:40:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bearish setup market outlook
evt_004432,2024-01-04 15:45:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT uncertain market outlook
evt_004433,2024-02-06 04:00:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bullish setup market outlook
evt_004434,2024-02-03 08:40:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakout market outlook
evt_004435,2024-02-05 12:05:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bearish setup market outlook
evt_004436,2024-01-16 13:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sell pressure market outlook
evt_004437,2024-01-09 00:50:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT negative momentum market outlook
evt_004438,2024-01-05 03:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT uncertain market outlook
evt_004439,2024-01-20 23:10:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bearish setup market outlook
evt_004440,2024-01-28 17:20:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_004441,2024-01-11 22:40:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT risk off market outlook
evt_004442,2024-01-25 18:10:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sideways market outlook
evt_004443,2024-01-25 20:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sell pressure market outlook
evt_004444,2024-01-18 01:30:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT negative momentum market outlook
evt_004445,2024-01-18 02:20:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT mixed signals market outlook
evt_004446,2024-01-09 04:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sideways market outlook
evt_004447,2024-01-20 06:45:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_004448,2024-01-20 23:55:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT flat move market outlook
evt_004449,2024-01-25 01:25:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT bearish setup market outlook
evt_004450,2024-01-10 23:05:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT uncertain market outlook
evt_004451,2024-02-07 00:30:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT range market outlook
evt_004452,2024-01-22 20:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT bullish setup market outlook
evt_004453,2024-02-10 05:15:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT range market outlook
evt_004454,2024-02-08 22:40:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT sell pressure market outlook
evt_004455,2024-01-11 04:55:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakout market outlook
evt_004456,2024-01-19 20:45:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakout market outlook
evt_004457,2024-01-06 22:35:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT sideways market outlook
evt_004458,2024-01-27 07:25:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT strong demand market outlook
evt_004459,2024-01-04 10:20:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT uncertain market outlook
evt_004460,2024-01-16 10:35:00+00:00,BTCUSDT,demo_feed,en,BTCUSDT breakdown market outlook
evt_004461,2024-02-05 09:20:00+00:00,ETHUSDT,demo_feed,en,ETHUSDT breakout market outlook
